userID	artistID	weight
1730	544	444
2035	1732	66
341	5873	82
1273	1494	129
227	333	243
377	1976	4989
1284	13649	354
335	646	853
1313	769	592
2031	293	2563
929	11142	76
1404	223	654
1407	1512	143
1277	3097	2013
1879	250	226
1311	1936	169
905	230	100
845	918	381
1308	311	344
891	10861	142
1288	3750	93
1205	13098	2
2064	830	40
1311	913	252
1188	1400	1419
2045	7008	645
1875	10613	337
1974	2458	225
339	544	1103
139	371	166
1656	2786	249
1160	2840	640
777	1707	1134
255	81	294
96	982	11
905	65	369
873	354	300
2035	18342	114
1145	1691	142
1688	2433	83
1053	89	1040
450	7060	158
1256	511	26101
1969	10555	717
761	2027	240
1846	735	209
129	374	372
263	4923	168
903	503	146411
1736	689	267
92	2514	5
1351	325	27
1977	196	386
1416	228	2485
494	534	387
1364	607	34
2025	1001	2249
838	81	253
66	1892	384
963	1480	58
182	961	720
367	6200	202
1236	1401	700
996	11674	84
1259	1672	5103
1367	527	369
3	116	154
801	10149	4
1957	289	764
953	230	169
2003	12964	100
503	318	705
158	3492	230
1542	1820	243
1628	5149	254
266	221	311
1808	330	538
1492	3404	21
495	6715	40
1877	779	55
1351	289	59
510	680	54
341	3529	147
1842	2150	400
417	1718	224
154	1104	25
1900	9338	102
762	2783	38
151	204	70
1853	217	641
1779	16628	255
1422	689	109
36	1188	519
1696	599	15
46	1037	1293
582	2192	1332
2001	614	1034
1212	6186	331
1816	1755	481
213	207	722
1696	1110	60
1718	300	198
449	1806	109
2008	1515	926
962	2459	200
1696	5175	15
1382	4585	284
336	757	357
1560	1045	99
1090	12271	2
1647	793	432
2062	12164	689
1956	379	161
1863	797	291
1182	1401	346
1507	1948	34
1708	7194	628
1730	8404	985
958	2839	160
178	3444	459
1044	615	1957
526	920	15
1233	1729	4632
280	1243	131
1037	718	4
726	9586	1
526	1041	2
2020	704	240
1261	1400	397
1452	293	54
972	1708	141
1012	1099	103
722	464	192
1280	59	615
1864	1468	23
1368	707	453
2057	333	204
297	5415	426
1608	432	81
187	3264	2838
182	297	361
1997	599	315
870	4848	105
1819	484	123
62	1798	71
1073	12123	368
1492	14900	30
1245	6298	1709
530	2534	22
1204	3677	241
1930	17674	421
175	3600	2365
14	570	655
1072	708	242
884	802	293
492	610	337
459	3474	440
1229	13304	113
355	191	637
1508	453	5223
1276	11981	168
230	374	1130
2037	296	122
884	289	165
1458	4468	23
994	11633	177
440	6907	877
1999	429	557
43	238	314
1204	603	1109
456	7087	81
1441	2821	106
1119	166	10
274	374	295
1619	3455	902
119	1339	4920
1495	8680	7
343	1810	63
698	4912	3011
1715	288	637
721	211	678
136	2022	113
536	1475	48
889	10845	643
1586	2342	8
1579	1090	643
124	72	16424
1473	374	56
846	7389	735
794	10077	51
1183	4823	328
891	1992	241
1316	289	229
689	326	42
1506	81	195
139	1379	97
566	1302	59
1892	230	123
882	544	214
388	910	1851
1086	12210	1449
395	1974	304
2059	157	491
1456	1990	452
411	2251	66
1189	349	260
1145	1239	88
671	5988	110
1154	4123	491
1638	15362	51
343	5697	118
1562	1659	59
793	5150	383
68	328	70
1595	706	487
962	5303	186
47	1463	219
1221	13237	54
703	333	154
2055	5670	236
543	1246	542
372	2851	366
226	802	194
1086	5662	120
976	2787	780
1037	8821	5
569	298	140
965	55	970
685	554	1015
1173	1827	325
4	170	366
2064	229	41
1558	1672	14
1473	903	62
1528	802	380
703	299	17
70	709	962
1299	802	254
2022	2794	517
538	531	111
1186	1934	978
2015	7260	666
119	917	142
1647	190	132
730	704	1061
878	321	31
771	9906	13
2015	6098	4022
438	6883	3
1557	753	212
661	8436	99
668	706	1183
2032	2521	2123
396	6509	429
1498	4144	455
2099	1835	446
623	859	560
1012	233	1300
1795	548	174
1305	689	263
387	288	2985
1001	9250	204
1520	1814	168
401	500	177
995	344	162
1862	430	180
37	1215	281
1387	606	195
926	11108	180
1864	13272	27
347	1191	587
1427	19	635
232	1104	462
1685	225	41
1106	364	4456
53	1579	63
637	5926	50
1383	418	636
910	251	996
704	466	28
633	230	121
1053	982	73
65	1876	70
697	9357	581
428	77	5423
1477	14779	11
509	1180	35
1029	11848	245
1955	4779	26
1616	265	203
173	3747	177
839	1116	435
728	7	712
41	1363	379
107	1044	6251
1549	2121	41
1064	2463	16
1153	3464	1049
920	1650	88
424	966	288
1938	6836	10547
1509	1681	218
1533	287	3300
2014	877	154
1210	533	1944
433	6816	196
993	11609	138
1778	173	716
618	8640	57
1504	1409	2542
1414	1131	805
1246	13441	189
220	602	64
1396	9344	71
1240	13397	177
1090	12255	3
337	5822	42
1383	13729	1048
1026	447	435
1349	617	112
1367	2402	303
1599	229	171
910	322	898
890	10851	49
44	614	555
119	2976	123
45	1437	223
295	2343	690
211	72	6825
128	3104	1321
1907	17518	192
744	802	66
831	77	1481
651	55	1682
1518	8672	352
2035	863	64
150	299	185
1679	16	131
2057	6452	238
1852	7530	166
503	352	1067
1620	1846	237
299	439	157
1467	289	311
1864	17209	27
1864	4251	34
1083	4177	196
1007	11771	77
659	2102	3326
1304	2082	149
530	433	18
1972	1835	93
1906	486	887
1451	2801	211
2077	429	485
542	669	175
1524	2637	432
1180	484	42
88	2277	22
1069	3376	381
1461	691	56
2096	1075	2131
1764	622	141
532	6614	74
1925	758	168
1076	12139	66
1183	494	768
377	188	8181
96	215	21
695	9341	21
1488	14881	6
1852	525	132
1113	312	96
980	7021	65
1084	4025	594
1278	352	158
940	6202	279
266	184	146
1684	288	41
402	2347	1201
1174	4165	1407
884	9169	222
53	483	137
22	813	1742
1835	56	165
1834	16923	10
771	1402	7
1070	209	106
37	599	308
1403	501	392
1707	868	101
466	7191	705
736	6618	602
1272	1034	258
1736	55	1190
1586	15455	16
1366	1972	70
629	1090	589
1253	4708	261
232	4574	306
132	681	228
1035	11902	2
773	7038	989
1184	532	213
1915	4385	63
1578	915	581
1383	1633	388
1642	14744	307
1311	4566	518
759	2130	201
1152	12703	263
534	3011	52
1845	157	146
1056	333	311
787	779	74
427	1941	346
3	118	142
698	257	4462
1471	375	1184
301	735	849
1646	292	526
961	11417	122
627	937	785
181	234	565
1404	622	854
1211	1893	106
27	463	159
1090	12237	18
986	1044	703
1354	860	87
2072	89	2040
499	5079	10
968	1400	380
860	3417	1190
1882	17358	124
1161	390	427
1925	5129	221
1094	735	248
1705	1778	308
846	10589	1089
171	3731	69
2031	292	5779
1755	16458	157
2086	210	100
1709	2394	380
686	233	1582
28	995	15
1699	6619	439
1044	227	802
1345	1121	81
69	1948	415
711	1044	256
1356	1451	791
1680	1424	331
1883	14941	985
1396	1526	84
1923	1130	953
1956	9116	128
1107	2350	1559
1303	227	176
1019	2523	197
933	207	791
1500	10310	103
1728	1384	76
106	2728	577
1672	228	168
846	10591	755
1727	6391	341
1275	13609	597
1908	683	146
369	1090	227
105	2692	84
1949	1515	274
1089	2041	277
432	5087	246
1625	4976	10
1808	291	427
1952	9132	147
1342	8439	598
581	1406	666
1287	13680	52
770	3316	195
227	292	55045
1814	1090	141
925	2531	2887
717	1032	243
1562	546	224
157	706	509
1717	89	998
1649	15834	592
1998	705	110
1819	9799	28
1091	5202	953
297	5410	761
16	647	307
1423	386	167
1766	906	311
231	679	736
691	295	582
795	289	18049
714	1787	118
1558	229	107
1864	9428	21
153	2794	113
1663	3393	420
326	349	153
2010	65	669
680	293	1502
545	472	299
1469	466	22
634	3302	457
1455	289	5274
1074	51	1971
256	302	1187
1019	439	330
1006	2460	266
332	378	51
1462	300	1093
495	265	33
173	3740	863
1871	1580	29
234	432	362
75	1037	611
387	6380	3635
321	1369	110
1395	56	254
1343	1249	20
150	265	190
620	289	1294
444	6985	61
1753	306	2382
1470	433	770
1794	13377	39
652	8915	19
984	67	5927
601	8434	740
1848	17069	321
1715	4941	302
1032	11883	33
834	10504	129
304	1534	34
1423	641	161
1630	316	203
764	234	242
1492	8887	17
827	2372	546
1098	3100	20
1599	15499	362
1379	908	393
1336	450	516
1140	10196	274
809	544	323
2003	11652	127
1873	455	3086
481	961	128
87	349	24
1928	17648	280
1035	632	2
1368	540	141
1635	72	168
1034	410	197
1973	1601	1343
843	10564	50
1642	187	111
1135	4291	75
1434	2440	217
2075	599	104
99	2600	188
376	6272	71
579	7941	288
928	748	109
1385	3375	61
1987	5175	1081
189	3944	334
1801	53	48
1729	1957	125
242	318	83
1670	3051	78
2081	1772	822
442	6931	93
1524	7188	430
1025	1372	180
1377	3057	980
1423	344	662
11	477	336
152	293	224
1454	441	405
351	297	54
453	863	124
1751	2542	42
2075	18572	115
1082	12184	590
1486	377	41
893	53	135
465	56	133
2023	321	253
893	1104	4709
220	3030	149
1697	12258	206
1378	13289	250
1956	9090	238
225	954	839
660	9028	88
1938	2422	654
1635	1377	108
2095	18673	97
369	3692	519
541	728	2692
628	8706	78
968	11466	246
424	72	554
1494	14924	9
1910	1383	1751
1958	989	33
436	511	2665
1761	16512	83
759	302	126
1149	879	11
274	5096	86
1747	444	47
1023	908	70
854	2187	93
855	10652	1584
1880	89	347
1965	262	178
1546	439	213
368	6221	217
1452	2619	166
539	377	99
98	735	50
1173	59	3287
210	4303	148
1137	288	226
1055	542	59
1727	13376	574
732	3310	490
307	5495	120
1079	5926	1260
393	492	149
2097	72	2628
1401	328	391
567	211	1833
1443	714	122
1968	854	359
1637	433	1641
1719	616	113
50	1394	779
36	1193	352
1090	12246	7
669	475	278
1430	14513	107
97	816	842
635	8750	170
400	302	80
412	306	16
1277	2607	1137
1220	546	686
154	1116	22
601	1772	572
458	498	168
2090	370	803
1318	3741	1408
1456	3681	507
55	1623	390
220	4442	152
1528	289	1808
1281	3563	7
1997	554	216
659	2094	745
75	302	414
120	300	37
763	2121	193
1720	2541	652
72	2023	1
206	1052	153
56	1651	681
24	899	538
1733	953	1009
666	1707	1874
65	463	104
371	6243	101
2039	777	346
190	3173	573
865	10689	60
877	7357	274
1475	5150	96
567	3691	773
1160	830	865
1434	302	19898
290	1409	4
1592	5772	124
380	352	532
92	2500	19
1823	499	244
1635	13888	214
1857	217	545
946	6794	263
1097	3200	643
1994	6245	58
181	1091	666
282	1639	267
99	159	58
1717	320	486
517	6004	180
757	291	762
501	67	284
604	155	1783
53	289	267
1068	2738	408
75	687	759
555	323	343
302	3572	245
1585	56	1295
959	65	122
1539	1390	91
1604	15530	332
1581	12104	714
841	1378	170
890	4130	24
975	1656	783
294	5348	79
1259	1854	707
838	156	130
364	211	582
812	2151	364
778	523	2191
168	3699	271
186	300	451
1839	562	181
187	227	877
292	735	191
922	3280	213
1410	466	1033
1830	1775	2451
292	4675	242
1259	3859	351
458	55	54
1560	622	985
885	1589	202
504	679	237
699	2029	547
1880	3393	16439
946	6601	238
759	221	186
1868	975	521
1329	11598	1132
2003	7079	162
1193	1369	905
314	2352	249
1308	362	315
68	1379	54
2027	333	161
1546	1195	738
1723	1747	38
104	1412	1940
311	898	204
838	1131	153
97	920	216
362	3378	272
132	1009	99
508	7558	62
1115	12400	9
1866	17238	213
319	383	599
1090	9838	31
1136	1481	226
1213	13206	23
1098	4113	141
1337	306	491
36	1196	313
1616	972	317
1992	3622	586
2091	16695	28
1946	389	533
1591	1580	72
306	707	61
2011	217	117
1915	12599	23
896	81	664
1575	10428	480
415	455	199
1862	17197	216
935	2166	91
114	183	52
889	10848	208
1780	693	1096
103	1104	44
7	301	1553
1962	5429	221
75	1456	326
645	2059	38
1535	464	426
2034	228	377
265	815	881
567	4118	1421
634	1246	108
907	163	1407
534	2595	44
294	5361	55
1030	841	749
1372	1048	250
1941	1689	170
1920	1674	205
226	257	247
2090	11754	637
738	1358	1535
2009	440	241
1968	198	479
1003	159	384
942	55	1
1649	310	917
2016	18236	41
501	3081	209
1710	1700	204
1427	7344	339
466	298	210
585	2068	835
1229	378	130
1769	1047	2930
98	288	177
940	533	843
1071	67	1177
1559	481	145
1597	3747	561
371	4173	94
513	3057	315
2057	1949	280
14	561	724
1475	301	120
405	2220	846
1657	7146	285
86	2387	241
1397	10125	1
132	182	1940
587	2661	389
1557	15317	178
22	822	1032
930	11154	2109
846	854	706
1694	1613	619
634	689	110
1178	6539	303
380	349	1755
1952	2460	191
313	15	100
1033	258	1050
776	3354	54
1517	2607	1014
961	11413	245
113	176	2372
1519	1048	60
486	157	11000
516	227	356
1760	377	363
922	6231	71
881	6132	342
1301	289	60180
439	527	1506
765	1960	392
966	424	201
571	155	15861
2069	209	298
1132	320	399
2034	300	293
84	1358	165
1552	288	1
965	300	1287
1719	16232	230
180	3808	29
1854	17109	116
559	8062	29
717	525	249
306	72	3706
503	65	53
1041	173	746
813	2375	85
490	930	287
1103	238	29
2060	2970	212
1690	532	626
2057	1406	303
996	11658	114
807	1206	126
835	4165	76
1389	599	396
1772	9262	2822
1567	1447	1042
1365	328	321
223	4489	1534
247	4439	237
124	3045	885
1371	14163	332
1979	257	273
2091	15102	37
289	3398	1018
658	187	343
1709	2642	1321
1549	4115	102
1440	1763	280
1318	544	262
2071	11084	64
1678	1429	53
400	1409	122
1678	1045	299
306	159	175
929	11146	65
1948	17838	78
298	5429	779
401	3127	407
488	190	206
1563	1438	5
89	2431	393
984	11574	4052
479	333	87
1659	528	476
1851	344	2676
6	244	33
821	10385	70
414	1045	272
1501	15050	163
1261	204	190
1898	344	810
1851	17080	1
8	358	280
913	1375	365
1759	2956	426
1703	3083	183
97	1960	395
297	709	1799
982	2083	127
441	1089	64
987	288	1301
396	356	690
1676	755	598
1224	1412	48
657	2747	328
394	2786	51
1592	966	199
642	574	254
948	170	81
1803	16761	455
1293	1034	48
307	5327	83
1759	2850	357
1286	81	386
931	1526	278
897	1113	108
1374	2346	882
1393	2667	675
1164	12828	254
761	55	220
1641	627	299
115	2867	3
572	1409	111
1578	1935	70
30	951	119
617	266	379
1267	1672	404
968	1504	636
60	1729	68
1597	154	690
1224	1639	91
345	1048	227
145	324	321
2043	691	383
1176	830	456
463	5605	22
442	6937	71
1132	679	1911
1467	1859	1667
168	1239	357
1799	262	174
541	2898	2922
572	89	1650
1787	965	166
1274	2183	266
1798	163	36
1015	11801	160
1428	4087	308
1267	1358	579
267	1447	290
1081	709	24
643	8829	173
1813	544	1076
1024	11822	975
571	3193	597
540	1001	2964
622	210	235
74	2056	255
843	4194	38
1304	2498	94
1705	420	811
1987	223	1545
466	930	171
1244	1206	459
89	89	901
966	1632	239
627	1816	1311
569	265	105
763	1179	155
950	5164	368
74	185	136
789	10055	309
1821	318	714
1684	3482	13
885	3397	260
1038	1004	489
284	1372	5
665	1394	231
1827	6878	567
1871	9905	44
1336	3625	186
1650	1121	851
1478	294	1566
1842	5421	100
516	3244	715
2022	18272	178
317	1244	2576
1428	196	269
230	301	310
819	5778	172
393	190	534
62	182	1040
521	1183	228
1688	1486	126
1130	703	205
530	416	48
510	486	190
807	2086	2234
507	7545	288
863	89	130
1161	12803	501
1173	2043	322
1243	1513	209
1544	172	312
503	257	195
1516	3173	56
1971	10449	3217
4	64	420
476	689	143
183	215	564
826	10438	14
1133	1504	233
47	540	440
2046	18389	167
1497	1833	680
1038	2937	149
102	198	415
779	5254	51
1707	585	46
1228	3417	414
1424	6772	480
423	2552	121
1481	2614	1252
650	1705	420
340	3128	281
1692	1243	264
1836	7194	4
1498	8831	1020
989	206	415
777	3198	197
1349	1145	86
250	56	483
470	292	4942
1187	3208	153
733	297	1442
306	5490	50
1971	5879	2813
1730	292	400
294	5329	139
2078	18578	1715
1247	288	1244
1019	4434	157
1154	12744	462
1564	352	196
268	732	357
512	7636	762
101	1041	632
1131	291	129
1709	16170	914
976	4165	56
919	3797	246
10	199	1386
625	8675	147
633	982	149
2044	621	318
406	4787	744
1388	5149	37
1491	53	196
385	386	653
1398	14327	433
2018	891	349
1156	5966	538
1153	533	928
1811	6308	326
1829	1609	870
1621	1066	133
1425	298	1504
1404	212	2126
1283	291	2057
479	701	104
235	4606	401
1486	716	19
1822	857	38
1624	858	77
1212	3097	257
874	2432	387
364	6148	467
821	199	50
2084	1513	373
1810	89	160
1662	2226	242
1236	10956	2390
1847	17024	21
6	247	27
161	487	34180
1998	1186	97
1486	230	80
1078	9822	40
173	3745	208
549	389	74
722	325	303
1676	425	138
300	5450	356
845	533	6
1408	267	1
910	535	1935
100	1375	164
270	5026	2
1614	11038	880
1179	1241	351
834	10482	372
133	325	146
2018	292	2636
1197	456	2800
1944	710	898
1347	1772	4
709	9334	84
1628	2083	329
451	1043	774
1559	691	123
427	6772	455
153	3405	609
1976	8230	580
1784	1048	586
1902	2116	395
1937	1775	673
1515	14573	177
1895	525	463
1648	485	78
530	7826	21
539	1001	286
1389	2531	201
1052	225	220
356	6029	805
633	2595	133
57	1676	241
822	10395	1212
73	986	568
1794	16712	47
865	176	58
882	3708	98
1813	386	152
846	3456	612
1146	498	2001
103	538	61
1877	163	73
1864	2265	29
1382	14225	1177
1197	1590	900
181	3830	338
1579	154	1110
349	5963	632
327	1057	788
1590	292	539
1054	10517	1954
1976	868	442
1086	2629	305
1049	227	17
1242	1700	180
263	1479	310
73	51	1962
464	7178	432
685	2546	1103
656	1846	42
20	771	113
1336	51	276
1931	65	13
449	961	208
1553	15299	151
1360	14097	159
225	4506	791
1702	8794	106
1650	15839	811
1676	154	238
1757	405	61
2004	701	165
59	1704	1129
640	3478	1658
1580	686	264
1497	7791	357
808	301	624
1149	7577	15
275	5099	16
1018	2379	490
1329	13909	181
391	6445	243
1485	227	1322
69	1944	578
622	511	227
1130	173	876
1959	17892	49
1299	6539	153
501	325	337
24	89	661
607	8332	124
516	7677	1458
856	3354	145
596	3768	3379
225	814	1226
1930	17681	344
849	5926	202
1148	963	109
440	6906	917
1204	1620	188
172	2265	388
1197	1447	97
698	295	1609
1182	233	431
929	6678	191
1005	331	1799
1137	4024	196
1831	898	309
1476	289	1959
711	9334	319
1705	5423	337
1022	1803	713
1038	6742	150
737	429	352
1372	10208	145
735	89	427
1580	534	134
728	517	2083
967	840	97
1867	17243	68
1108	12367	66
873	294	562
1937	499	562
1377	2850	1905
250	2151	307
709	1372	211
566	821	71
1296	4971	131
1003	2607	194
1835	238	1071
943	1424	26
470	908	974
1889	212	304
1691	65	179
214	340	76
859	529	280
1356	294	336
1476	89	2912
810	2312	243
27	861	72
829	154	288
179	371	460
575	72	8824
1899	2277	130
1653	441	475
1888	2818	113
1762	701	2526
1155	222	120
1333	436	170
1682	333	2094
1979	548	159
426	63	368
1564	1453	95
1939	1123	232
1973	1098	1736
1247	680	256
1160	2983	356
288	1092	222
1145	325	353
910	265	1515
459	1803	6271
1676	865	192
2005	16127	1535
345	1512	26
230	378	834
1966	1470	158
1679	16016	146
443	728	512
1044	735	195
350	334	1489
337	5828	27
1914	17565	677
1291	1721	132
1542	15246	291
351	5462	110
256	1771	1064
1693	288	153
1346	333	587
492	7429	436
1650	4092	1991
1197	288	206
1897	466	75
179	680	64
952	429	67
632	466	6952
549	4123	3493
1243	424	111
203	4173	65
1238	863	254
2097	238	154
2043	3398	426
1365	5529	492
1298	1489	3735
899	5067	392
874	1609	536
1732	16366	65
1921	17621	271
635	437	109
1284	12337	516
356	5964	1425
269	250	64
1061	7623	1616
1363	486	861
982	1705	135
307	5517	69
315	3200	283
1802	412	582
335	251	459
907	2857	270
1573	3128	160
1803	3397	394
1228	3616	234
688	1377	138
1706	1306	1231
1699	299	110
1065	2498	7
1187	6409	136
548	12	57
518	498	156
316	1145	733
1622	565	140
567	615	1547
1576	15402	383
355	5002	192
1132	342	969
1585	65	1918
1476	3317	601
1281	7947	8
793	198	603
614	1854	2123
473	288	312
1343	227	12
1138	12584	407
1544	316	131
688	329	374
1195	11463	5442
2046	36	741
1355	11812	135
1522	8678	1167
1496	238	451
1641	13928	279
2052	1358	3151
456	7089	65
508	7592	12
963	679	22
862	5547	249
1620	1481	233
1263	13553	377
151	3388	68
1004	4384	1
887	2969	325
1846	157	197
1319	234	107
91	2477	1031
44	1369	168
29	288	42
1011	2617	229
1434	466	1588
1891	17451	27
666	5919	167
331	5759	88
1042	540	93
1044	11968	204
91	2472	1691
1422	1116	148
1324	1992	75
2030	1790	250
2043	4427	496
1923	707	1513
1349	234	542
1033	1379	326
1788	291	739
2010	1375	611
1794	2366	40
1018	11816	418
1038	877	310
61	1123	295
1287	6	205
117	2029	224
376	922	1812
839	1410	665
20	769	120
90	2458	103
1026	1513	219
2079	324	142
529	3774	333
1587	229	918
1385	289	51
1917	5988	19
1293	4255	40
531	1458	735
1697	9843	231
1522	1246	53
1976	871	400
1295	195	1565
624	198	278
515	7667	172
906	67	973
1276	2531	192
1163	154	81
1144	2855	82
1522	1249	107
1130	65	96
618	8614	154
1830	538	1559
106	2706	1165
1035	618	2
1784	403	330
1559	97	127
1965	314	446
1923	1044	1178
79	378	28
961	3616	841
185	3913	60
1712	712	1486
1211	874	87
1841	16972	107
467	7212	206
408	2539	507
383	898	215
832	1089	84
1038	3451	207
1814	716	155
1108	103	84
1051	1369	437
1872	2839	431
718	1990	293
1347	6685	7
1504	15077	3681
1554	7348	240
1190	1101	435
1832	425	1431
338	1808	107
1401	1908	197
868	229	217
1855	59	131
1458	306	16
1485	11765	198
229	4553	1
303	707	254
989	440	202
1941	17791	162
1422	546	75
1889	4180	508
835	4460	257
1536	1358	334
1727	4118	341
908	1914	56
493	5483	3
1062	4316	53
496	7455	231
686	159	586
180	3816	20
1335	13956	58
1246	10358	188
1573	1244	165
693	9318	90
813	137	83
1718	7743	170
370	173	1547
1259	707	1571
89	1672	854
268	2343	567
144	285	372
137	714	295
864	3200	135
372	4342	84
1223	199	647
1418	14444	1716
1888	225	88
612	55	9084
1502	15058	66
1130	3890	163
459	7118	452
932	478	231
1178	1515	242
1963	386	329
695	9340	21
423	2570	67
354	6003	4
1006	1239	289
352	543	103
1996	18106	228
306	1072	113
1761	16519	54
943	412	102
134	1860	25
1703	377	182
943	7324	29
1362	503	391
1693	299	27
1005	1975	3982
1372	7008	215
614	378	765
1305	575	159
526	1249	269
685	9260	660
141	3267	59
1499	15007	610
262	4971	118
723	5472	58
1762	294	670
1948	790	131
1349	7183	115
660	6002	64
1597	1412	909
678	1470	124
1369	5001	159
1819	468	2046
975	377	833
915	4504	225
1435	1596	352
279	5146	143
30	461	1375
1303	199	199
574	2987	687
1986	1412	1499
303	163	318
1682	65	2972
1937	1048	529
552	7951	13
1740	604	570
546	1123	936
417	285	373
1176	12943	446
684	9258	809
1747	1098	51
786	1789	173
693	6229	415
1746	72	1364
1192	9344	1404
2005	3529	999
2070	4309	256
161	3550	1296
263	4130	394
1078	163	39
480	6732	181
260	89	707
1928	7261	184
1700	2593	72
2094	2451	1046
646	377	101
686	9262	1256
1686	5099	412
475	2130	286
75	55	500
608	8566	15
191	3053	51
1501	4942	288
1931	208	36
56	1655	569
146	3326	290
569	349	165
1478	1659	558
1333	618	1162
1986	1369	1158
1381	289	105
178	2370	397
837	10518	172
1908	220	145
1709	607	125
453	51	235
64	1156	154
2095	18692	34
1331	11511	527
2007	9125	1708
392	288	169
1085	8461	393
1838	961	729
1969	8504	272
442	6929	156
147	1580	2294
450	1426	660
772	2341	16
382	3678	779
1744	4109	3
2072	11718	3926
1560	8707	18
1677	10035	290
208	4266	287
1063	418	266
428	6776	7831
331	5758	95
776	1547	118
242	466	647
1277	9193	1679
1351	531	66
123	1099	1160
58	523	124
808	89	4158
925	5186	807
2006	18201	266
357	1400	1361
1725	325	42
1071	293	156
781	299	228
274	390	746
20	776	100
248	2020	167
1009	2614	28
416	6659	96
1503	89	449
345	56	29
800	710	296
1926	3109	2777
1999	8726	546
1440	6706	341
1404	434	1947
1155	3673	196
1369	344	1711
790	681	1943
1377	2425	1300
612	1409	126
1636	328	42
263	997	316
352	292	515
1346	470	404
738	1360	336
144	302	80
1420	445	143
1052	3279	130
451	230	2205
904	7	45
1364	868	106
574	533	64
288	3892	1234
683	6065	1833
2062	632	1359
1301	157	1085
437	2646	308
1580	326	496
1012	173	134
789	475	449
1185	895	447
123	2605	377
346	511	713
581	1274	1192
1814	860	123
299	366	230
64	1844	154
443	2006	213
329	1772	734
518	1043	49
747	1197	545
656	8988	155
1666	1684	1921
1051	931	460
555	906	101
1902	7175	557
580	2	803
1694	14436	927
1912	17559	39
927	11120	494
97	2581	817
1407	1089	291
926	777	153
1271	13587	602
1481	14807	954
1664	207	199
705	9399	1189
1018	10895	504
837	1109	224
1182	12979	1588
1923	614	594
349	4550	323
981	11547	230
1378	11791	391
824	718	28
2070	1249	208
589	355	27
51	198	708
2046	5079	193
216	3300	382
1815	4079	424
118	536	530
1749	383	745
37	1204	330
1494	7838	49
710	3011	34
1331	6224	467
1018	11814	945
1126	930	80
817	548	238
259	190	192
1539	15232	27
576	881	59
1153	65	978
2095	8439	114
1792	5660	245
455	190	2805
763	497	256
1782	234	84
850	10635	751
164	3623	945
1042	686	103
2015	2418	690
396	2044	1651
1267	4164	396
714	862	82
465	1090	1295
248	161	129
1395	1242	129
676	5785	104
61	246	249
117	55	405
853	517	135
856	1639	188
1167	3863	115
1457	1934	411
617	67	317
719	2834	130
9	411	237
463	63	129
788	77	95
1614	15577	573
2100	13679	346
469	4341	378
910	295	4917
807	10237	122
1112	1109	166
936	11207	368
1646	3371	547
39	1253	109
2053	7103	358
1690	3288	370
284	5203	12
1106	475	1251
1395	1952	482
392	961	55
939	11227	395
1753	1047	64
1012	5439	65
1029	196	270
1050	12000	829
1979	534	60
1490	2384	815
967	4201	130
453	190	364
693	195	103
1824	2899	59
2	90	1471
1222	462	1382
1587	165	523
665	436	178
464	3370	269
649	377	93
1704	1673	55
661	8454	172
667	333	74
1563	289	10
467	7204	222
1549	2823	108
1966	3097	585
607	8538	53
589	701	18
1381	6920	524
1846	1416	398
1380	498	134
81	2226	301
1132	538	583
621	2092	4081
1380	9156	345
1866	17234	679
495	294	145
1379	786	583
432	1673	468
618	8633	66
1184	58	134
275	187	62
802	72	5
1322	4615	173
2057	437	170
836	272	34
1055	3247	62
950	10776	99
1617	10394	133
2000	644	6661
1525	793	112
1917	4814	30
259	4894	199
434	1970	26
234	4584	1230
681	7	440
563	582	416
396	1099	1188
61	270	625
201	4137	142
1785	16666	1077
979	538	244
2023	5975	18
1981	221	104
491	3624	2339
184	3900	270
134	543	143
1029	429	209
1352	430	57
407	1155	19
1711	89	1157
238	4661	374
440	3693	345
982	11565	69
1865	6546	278
570	180	261
702	314	4119
1253	464	397
1248	97	608
795	191	311
1900	3436	143
782	744	206
623	152	4295
196	220	626
1638	3724	57
1081	7091	13
314	5594	128
1212	172	374
998	409	125
49	308	86
637	6541	34
1195	13047	2778
1706	80	1203
851	466	2043
562	8106	205
806	10225	179
1342	6961	1289
256	465	524
900	10940	171
478	7330	746
807	1104	153
61	1774	187
806	10221	247
1717	546	595
1820	55	153
1018	370	1295
443	2304	353
497	314	29
1219	207	449
443	1372	297
1377	808	1066
546	7906	892
1150	12688	668
33	1134	347
707	945	13
2041	1186	327
2025	436	909
1874	17300	178
1472	14726	481
255	2158	231
1489	318	288
1563	3466	4
1230	13312	10
2048	18395	22
1515	291	203
949	5067	349
711	2595	65
1867	808	239
454	2470	275
929	11132	892
565	1895	52
18	738	171
1831	436	270
295	1352	238
584	300	660
470	295	1939
89	1673	616
1463	14665	430
215	2637	15
1994	920	83
1274	9926	148
1002	279	85
1614	65	640
820	10347	16
1309	5549	1252
841	830	213
1403	1515	219
36	1191	424
235	4608	278
2039	697	999
1399	466	471
678	1406	46
257	1270	101
1996	13292	483
2038	298	266
1835	2071	49
1259	6194	2128
452	959	121
431	705	2725
1917	11385	13
1331	1764	537
999	152	401
641	8798	1115
846	1205	1457
823	3086	656
102	2630	546
1697	16099	368
1852	641	168
662	4488	600
1596	4130	24
453	7076	113
919	690	412
967	3462	64
405	913	547
1486	1239	18
1339	217	434
1806	618	350
1275	429	864
518	531	71
354	466	11
